,0.6
1,0.034509503
0.95,0.081343082
0.9,0.01287309
0.8,-0.114744098
0.7,-0.274559699
0.65,-0.319903095
0.6,-0.397539019
0.55,-0.360028235
0.5,-0.391505085
0.45,-0.427682547
0.4,-0.486892489
0.35,-0.490824481
0.3,-0.536183563
0.25,-0.586164826
0.2,-0.682195362
0.15,-0.957910606
0.121898084,-1.100351195
0.1,-1.344166064
0.08,-2.048693258
0.059509973,-1.988542148
0.038762594,-1.905342873
0.020325987,-2.06168138
0.001839805,-0.854497129
0.008496703,1.052466645
0.039754105,0.605228713
0.062746157,0.540486793
0.1,0.401727218
0.2,0.225299997
0.35,0.117264338
0.5,0.087539106
0.7,0.075565355
0.9,0.114231684
0.95,0.155031329
1,0.075983652
