,0.059
0.98,0.114
0.949,0.067
0.8988,-0.02
0.8488,-0.12
0.7992,-0.213
0.749,-0.298
0.6986,-0.385
0.649,-0.471
0.5994,-0.548
0.5492,-0.617
0.4992,-0.708
0.448,-0.819
0.399,-0.892
0.3498,-1.002
0.2988,-1.093
0.27444,-1.146
0.2492,-1.189
0.2244,-1.235
0.1996,-1.264
0.1744,-1.302
0.1492,-1.347
0.1258,-1.398
0.0996,-1.438
0.075,-1.495
0.049,-1.592
0.0294,-1.669
0.017,-1.769
0.0094,-1.808
0.0044,-1.765
0.0001,-0.974
0.0001,0.178
0.0086,0.905
0.0092,1.006
0.0166,0.901
0.0292,0.73
0.0494,0.556
0.0738,0.454
0.0996,0.385
0.149,0.327
0.1908,0.3
0.249,0.29
0.2996,0.284
0.349,0.276
0.3998,0.266
0.442,0.256
0.4998,0.248
0.5448,0.239
0.6494,0.231
0.7492,0.219
0.8404,0.201
0.899,0.191
0.9486,0.17
0.9792,0.154
1,0.134
