,0.3
1,0.07
0.947,0
0.902,-0.03
0.852,-0.12
0.802,-0.2
0.752,-0.21
0.701,-0.24
0.651,-0.25
0.6,-0.25
0.551,-0.25
0.5,-0.26
0.45,-0.24
0.4,-0.24
0.352,-0.22
0.298,-0.2
0.251,-0.16
0.2,-0.12
0.15,-0.05
0.101,0.02
0.075,0.09
0.051,0.2
0.025,0.35
0.013,0.57
0.006,0.85
0,0.07
0.013,-1.13
0.026,-1.14
0.05,-0.86
0.074,-0.54
0.101,-0.32
0.151,-0.19
0.2,-0.15
0.252,-0.13
0.302,-0.09
0.352,-0.09
0.4,-0.07
0.451,-0.04
0.501,-0.02
0.551,-0.01
0.601,0.02
0.652,0.04
0.702,0.07
0.752,0.09
0.801,0.11
0.851,0.11
0.902,0.11
0.951,0.08
